File Name,Rating
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,=
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,0
../data/optimized_trefoil_vs_rytov_0.15_100_center_plane_v3/data_trefoil_optimized.csv,-
